Loan_ID,Gender,Married,Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LN03255,Male,Yes,0,13591,13059,119,360,0.0,Urban,N
LN03256,Male,No,2,7382,2547,157,120,0.0,Semiurban,Y
LN03257,Female,No,1,20210,8032,412,360,1.0,Semiurban,Y
LN03258,Female,No,2,2213,5899,681,120,0.0,Rural,N
LN03259,Female,No,3+,8011,3033,101,360,0.0,Semiurban,N
LN03260,Female,Yes,3+,3789,7447,235,120,1.0,Rural,Y
LN03261,Male,No,1,9730,8247,249,240,1.0,Urban,Y
LN03262,Female,Yes,3+,9022,5396,683,120,1.0,Urban,N
LN03263,Female,Yes,2,8151,5404,688,120,1.0,Rural,N
LN03264,Female,No,3+,13177,6494,249,180,1.0,Urban,Y
LN03265,Male,No,3+,15933,1257,147,180,1.0,Urban,Y
LN03266,Female,Yes,1,23069,1504,527,240,0.0,Urban,Y
LN03267,Male,No,0,13744,1498,81,360,0.0,Rural,Y
LN03268,Female,Yes,2,17700,13857,229,240,1.0,Urban,Y
LN03269,Male,No,3+,4149,2145,699,120,0.0,Urban,N
LN03270,Male,No,3+,15767,2667,246,120,1.0,Rural,Y
LN03271,Male,No,3+,1943,11580,687,360,0.0,Rural,N
LN03272,Male,No,0,10989,10381,434,180,0.0,Urban,Y
LN03273,Female,Yes,2,9088,9755,670,180,1.0,Urban,N
LN03274,Female,Yes,1,11054,7105,483,360,0.0,Urban,Y
LN03275,Female,No,2,17396,10806,642,360,0.0,Rural,N
LN03276,Male,No,0,15792,9265,567,120,0.0,Rural,N
LN03277,Male,No,0,23913,4060,570,360,0.0,Urban,N
LN03278,Male,No,1,21465,966,138,120,1.0,Urban,N
LN03279,Female,Yes,2,19214,5844,108,360,1.0,Urban,Y
LN03280,Male,No,1,10463,8935,296,240,0.0,Urban,N
LN03281,Male,No,2,2756,13428,418,120,1.0,Rural,Y
LN03282,Female,Yes,1,15556,8888,552,180,0.0,Urban,Y
LN03283,Male,No,2,11459,564,490,240,0.0,Rural,Y
LN03284,Male,No,1,3677,13423,70,120,1.0,Rural,Y
LN03285,Male,Yes,1,23952,4216,548,180,0.0,Urban,N
LN03286,Male,No,0,14860,6467,170,180,1.0,Semiurban,Y
LN03287,Female,Yes,3+,15843,14397,571,240,1.0,Rural,N
LN03288,Female,Yes,0,13811,1529,623,120,1.0,Rural,N
LN03289,Male,Yes,1,20309,4773,389,180,1.0,Rural,N
LN03290,Male,Yes,2,13737,3194,62,120,0.0,Rural,Y
LN03291,Female,Yes,3+,21854,2989,337,180,1.0,Rural,N
LN03292,Male,No,1,15110,11687,361,120,0.0,Rural,Y
LN03293,Female,No,2,14754,235,393,120,1.0,Semiurban,N
LN03294,Female,Yes,3+,8929,2690,59,180,0.0,Semiurban,Y
LN03295,Female,Yes,0,20946,13582,97,180,0.0,Urban,Y
LN03296,Male,No,1,15764,5692,150,240,0.0,Urban,Y
LN03297,Female,No,1,10024,7674,601,240,0.0,Urban,N
LN03298,Female,Yes,0,22489,1183,447,360,0.0,Urban,Y
LN03299,Male,Yes,2,10311,7512,463,240,1.0,Semiurban,Y
LN03300,Male,Yes,0,15220,12958,543,120,0.0,Rural,N
LN03301,Female,Yes,2,16568,237,224,120,1.0,Semiurban,Y
LN03302,Female,Yes,1,8650,14520,502,360,0.0,Rural,N
LN03303,Male,Yes,1,20561,11133,516,240,1.0,Urban,N
LN03304,Female,No,1,10099,9430,263,360,0.0,Urban,N
LN03305,Male,Yes,3+,10666,13984,434,180,0.0,Semiurban,Y
LN03306,Male,Yes,3+,7446,6893,285,360,0.0,Rural,Y
LN03307,Male,Yes,0,11096,3625,618,360,0.0,Semiurban,Y
LN03308,Female,No,0,3032,11102,453,120,1.0,Urban,Y
LN03309,Female,Yes,2,5152,3980,277,120,0.0,Urban,Y
LN03310,Female,No,1,9981,5416,90,180,1.0,Urban,N
LN03311,Male,No,2,19335,9195,219,120,1.0,Rural,N
LN03312,Male,Yes,0,21750,9621,393,120,1.0,Semiurban,Y
LN03313,Female,No,2,10465,14114,667,180,1.0,Rural,Y
LN03314,Female,Yes,3+,4042,7371,478,180,1.0,Semiurban,N
LN03315,Male,Yes,0,6768,12588,466,240,0.0,Urban,N
LN03316,Female,Yes,3+,20037,3065,671,180,0.0,Semiurban,Y
LN03317,Female,Yes,0,22897,12963,699,180,1.0,Urban,Y
LN03318,Female,Yes,3+,15359,1453,495,180,1.0,Semiurban,N
LN03319,Male,Yes,1,1814,12022,310,240,0.0,Urban,Y
LN03320,Female,Yes,2,1713,13238,318,180,1.0,Rural,Y
LN03321,Male,No,2,11109,9092,154,360,1.0,Rural,N
LN03322,Male,Yes,0,13264,10410,389,120,1.0,Rural,N
LN03323,Female,No,1,7338,4891,94,180,0.0,Semiurban,Y
LN03324,Female,No,3+,12450,2522,608,180,0.0,Semiurban,Y
LN03325,Male,No,0,1569,11618,252,180,0.0,Urban,Y
LN03326,Female,No,2,8127,4211,178,120,1.0,Rural,N
LN03327,Male,Yes,0,22483,6072,216,120,0.0,Urban,N
LN03328,Male,No,1,9659,4586,260,180,1.0,Rural,Y
LN03329,Female,Yes,1,14434,6732,528,180,1.0,Rural,Y
LN03330,Female,Yes,0,11092,5064,303,360,1.0,Urban,Y
LN03331,Female,No,2,14365,8853,467,180,0.0,Semiurban,Y
LN03332,Female,No,2,13604,6240,194,360,0.0,Urban,Y
LN03333,Female,No,0,8244,2629,538,360,1.0,Rural,Y
LN03334,Male,No,1,2047,9077,587,360,1.0,Semiurban,Y
LN03335,Male,Yes,3+,5967,1016,130,120,1.0,Urban,Y
LN03336,Male,Yes,0,22902,14214,428,360,1.0,Urban,N
LN03337,Male,Yes,0,22174,14993,114,120,0.0,Rural,Y
LN03338,Male,Yes,2,14960,2175,79,120,0.0,Urban,Y
LN03339,Female,Yes,1,14606,621,688,120,1.0,Urban,Y
LN03340,Male,No,1,6972,14322,104,180,1.0,Urban,N
LN03341,Male,Yes,0,1882,8989,502,240,0.0,Rural,N
LN03342,Male,No,1,3246,1850,203,360,0.0,Rural,Y
LN03343,Male,Yes,3+,6367,13003,90,240,0.0,Urban,Y
LN03344,Male,Yes,2,10429,8026,407,240,1.0,Rural,Y
LN03345,Male,No,0,2177,12800,468,180,0.0,Semiurban,Y
LN03346,Male,No,0,21300,7791,267,240,0.0,Semiurban,N
LN03347,Male,Yes,3+,14268,8705,532,180,0.0,Rural,N
LN03348,Female,Yes,2,2462,7944,675,240,1.0,Rural,Y
LN03349,Male,No,3+,11165,10654,354,360,1.0,Semiurban,Y
LN03350,Male,No,1,12447,7584,188,180,1.0,Semiurban,Y
LN03351,Male,Yes,3+,21326,5076,227,120,1.0,Semiurban,N
LN03352,Male,Yes,1,21170,12718,143,360,1.0,Urban,N
LN03353,Male,Yes,3+,11416,13740,128,180,0.0,Rural,Y
LN03354,Male,No,0,9362,9467,101,180,0.0,Urban,N
LN03355,Female,Yes,3+,10207,8106,631,180,1.0,Rural,Y
LN03356,Male,No,2,16914,7801,653,360,1.0,Urban,Y
LN03357,Female,Yes,2,10378,1659,565,240,1.0,Urban,N
LN03358,Female,Yes,1,19471,4595,298,240,1.0,Semiurban,N
LN03359,Male,No,1,23885,2884,443,240,1.0,Rural,Y
LN03360,Male,No,1,17319,2069,588,360,0.0,Semiurban,Y
LN03361,Male,No,0,14133,7977,221,120,1.0,Urban,N
LN03362,Female,Yes,2,15701,13675,117,120,0.0,Rural,Y
LN03363,Male,Yes,3+,7333,10236,151,360,1.0,Semiurban,Y
LN03364,Male,Yes,2,4938,903,454,360,0.0,Rural,N
LN03365,Female,Yes,3+,23446,1099,611,180,1.0,Rural,N
LN03366,Female,No,3+,10338,8004,387,120,1.0,Semiurban,Y
LN03367,Female,No,2,13097,1843,102,240,1.0,Rural,N
LN03368,Male,Yes,0,18800,6661,141,180,0.0,Urban,N
LN03369,Female,Yes,2,23958,12126,544,360,0.0,Semiurban,N
LN03370,Male,No,2,24013,2481,524,240,0.0,Urban,N
LN03371,Female,Yes,1,18839,6681,409,360,0.0,Semiurban,Y
LN03372,Female,Yes,1,6749,11274,650,120,0.0,Semiurban,N
LN03373,Male,Yes,1,23276,957,91,120,1.0,Urban,Y
LN03374,Male,No,1,21706,14955,294,120,0.0,Semiurban,Y
LN03375,Male,Yes,1,1672,13370,448,120,0.0,Semiurban,N
LN03376,Female,Yes,0,14203,14805,384,180,0.0,Semiurban,N
LN03377,Male,Yes,3+,22203,11908,687,120,1.0,Semiurban,N
LN03378,Male,No,1,15553,2787,582,120,1.0,Urban,Y
LN03379,Male,Yes,2,10501,10328,429,240,0.0,Semiurban,Y
LN03380,Female,Yes,2,3496,5744,167,180,0.0,Semiurban,N
LN03381,Female,Yes,2,20905,2201,95,240,0.0,Rural,N
LN03382,Male,No,0,19064,14928,263,360,1.0,Semiurban,Y
LN03383,Female,Yes,2,15978,2794,180,360,0.0,Rural,Y
LN03384,Female,No,1,16466,5471,495,360,0.0,Semiurban,N
LN03385,Male,Yes,0,23897,4884,560,180,0.0,Urban,N
LN03386,Male,Yes,2,7785,12126,563,180,0.0,Semiurban,N
LN03387,Male,Yes,3+,13520,8004,84,120,1.0,Rural,Y
LN03388,Male,Yes,3+,9366,3040,123,240,0.0,Semiurban,Y
LN03389,Male,No,2,8140,1390,457,120,0.0,Semiurban,N
LN03390,Female,No,1,14334,1291,578,120,1.0,Urban,N
LN03391,Female,Yes,1,14364,7488,286,360,0.0,Rural,Y
LN03392,Female,Yes,3+,7330,2191,51,120,0.0,Rural,Y
LN03393,Female,No,3+,18738,10175,91,120,1.0,Rural,N
LN03394,Male,No,2,3595,14246,253,360,0.0,Urban,Y
LN03395,Male,Yes,2,23606,3121,549,360,0.0,Urban,N
LN03396,Female,Yes,0,11846,4717,446,240,0.0,Urban,N
LN03397,Female,Yes,1,22572,10027,125,120,1.0,Semiurban,Y
LN03398,Male,No,0,20276,7547,651,360,0.0,Rural,N
LN03399,Male,Yes,2,23018,10457,498,240,0.0,Semiurban,Y
LN03400,Female,Yes,1,18590,12266,457,120,1.0,Semiurban,Y
LN03401,Male,Yes,0,4457,332,83,240,0.0,Urban,Y
LN03402,Male,No,0,17975,4716,684,240,0.0,Urban,Y
LN03403,Female,Yes,1,22707,11872,189,120,1.0,Rural,Y
LN03404,Female,No,0,22249,1072,361,240,1.0,Urban,Y
LN03405,Male,Yes,0,11029,4460,336,360,0.0,Semiurban,N
LN03406,Female,No,1,17695,13878,615,240,1.0,Urban,N
LN03407,Male,Yes,0,7762,7209,581,180,0.0,Rural,N
LN03408,Female,Yes,2,2868,14186,180,120,1.0,Semiurban,N
LN03409,Female,No,0,24688,5372,252,240,0.0,Urban,Y
LN03410,Female,Yes,3+,9186,7159,159,240,0.0,Semiurban,Y
LN03411,Female,No,0,7344,7182,395,180,1.0,Urban,N
LN03412,Female,Yes,1,7671,1418,498,360,1.0,Rural,Y
LN03413,Female,No,3+,24096,10051,378,120,0.0,Rural,Y
LN03414,Female,Yes,0,9447,6491,410,240,1.0,Semiurban,N
LN03415,Female,Yes,3+,16558,11520,286,180,1.0,Semiurban,N
LN03416,Male,No,2,21190,6549,328,120,0.0,Urban,N
LN03417,Male,No,1,22102,5076,679,180,1.0,Urban,N
LN03418,Male,Yes,0,9857,1502,611,180,1.0,Urban,N
LN03419,Male,Yes,0,14733,13266,489,360,0.0,Semiurban,N
LN03420,Female,Yes,2,22822,12104,681,240,0.0,Semiurban,Y
LN03421,Female,No,1,16849,11536,413,120,0.0,Semiurban,Y
LN03422,Female,Yes,0,11792,5571,505,360,0.0,Semiurban,Y
LN03423,Male,Yes,2,10888,1259,367,180,0.0,Urban,Y
LN03424,Female,No,0,14521,14539,223,360,1.0,Rural,Y
LN03425,Female,Yes,3+,8434,2086,306,180,1.0,Rural,N
LN03426,Female,Yes,1,18607,4173,454,180,0.0,Semiurban,Y
LN03427,Male,No,3+,21097,12004,650,360,0.0,Semiurban,Y
LN03428,Female,No,1,16838,2912,303,240,1.0,Semiurban,Y
LN03429,Female,No,3+,21218,265,617,240,1.0,Semiurban,Y
LN03430,Male,Yes,2,11496,8048,528,180,0.0,Semiurban,Y
LN03431,Male,Yes,1,5948,8762,239,120,1.0,Rural,Y
LN03432,Male,Yes,0,10337,1618,331,120,1.0,Urban,Y
LN03433,Female,No,1,13041,12453,229,240,0.0,Semiurban,Y
LN03434,Male,No,2,8315,13791,111,240,1.0,Urban,N
LN03435,Female,No,1,17530,12094,662,120,1.0,Rural,N
LN03436,Male,No,3+,24249,11857,287,180,1.0,Urban,N
LN03437,Female,Yes,3+,18794,13612,314,180,0.0,Urban,N
LN03438,Male,No,2,7818,9640,490,240,1.0,Rural,N
LN03439,Female,Yes,0,24058,13904,580,360,1.0,Urban,Y
LN03440,Male,Yes,1,6658,4605,422,120,1.0,Semiurban,Y
LN03441,Male,No,0,19119,14891,623,180,1.0,Urban,N
LN03442,Female,No,1,20417,4815,111,120,0.0,Semiurban,Y
LN03443,Female,Yes,1,13257,1205,468,360,1.0,Urban,N
LN03444,Male,Yes,2,24153,12121,665,180,0.0,Semiurban,Y
LN03445,Male,Yes,1,4336,8275,140,360,0.0,Rural,Y
LN03446,Male,Yes,0,24623,1275,496,240,1.0,Rural,N
LN03447,Female,No,1,16336,14587,587,180,0.0,Semiurban,Y
LN03448,Male,Yes,2,7927,10436,270,240,1.0,Urban,N
LN03449,Female,Yes,0,8395,14360,125,360,0.0,Urban,N
LN03450,Female,Yes,0,2675,10147,652,240,1.0,Semiurban,N
LN03451,Female,No,3+,18404,12428,488,120,0.0,Semiurban,Y
LN03452,Female,No,1,15193,4618,491,180,0.0,Semiurban,N
LN03453,Male,Yes,3+,10803,7307,418,120,0.0,Urban,N
LN03454,Male,Yes,2,14656,8140,269,240,1.0,Urban,Y
LN03455,Male,Yes,1,5072,10931,70,120,1.0,Urban,Y
LN03456,Male,Yes,1,14903,11974,275,180,1.0,Urban,N
LN03457,Female,Yes,2,8141,817,598,360,1.0,Semiurban,Y
LN03458,Male,Yes,0,19645,14156,639,180,1.0,Semiurban,N
LN03459,Male,No,1,10866,11676,625,120,1.0,Rural,N
LN03460,Male,No,2,18281,10535,95,180,1.0,Semiurban,Y
LN03461,Female,Yes,3+,2398,1514,167,120,1.0,Semiurban,N
LN03462,Male,Yes,1,18041,10540,660,180,0.0,Rural,N
LN03463,Female,Yes,1,19428,2445,577,240,1.0,Urban,Y
LN03464,Female,No,2,16238,9396,80,180,0.0,Semiurban,Y
LN03465,Male,No,0,13427,7914,273,360,0.0,Urban,N
LN03466,Female,Yes,3+,18184,2446,456,180,0.0,Urban,Y
LN03467,Female,No,0,21032,4804,234,240,1.0,Urban,N
LN03468,Male,Yes,2,7939,6126,523,240,0.0,Semiurban,N
LN03469,Male,Yes,0,11022,4862,167,360,1.0,Semiurban,Y
LN03470,Female,No,1,7371,13692,622,180,1.0,Rural,Y
LN03471,Female,No,0,15661,7436,292,180,0.0,Semiurban,N
LN03472,Female,No,0,20860,12591,588,120,0.0,Semiurban,Y
LN03473,Male,No,3+,20000,14396,66,120,0.0,Urban,N
LN03474,Female,Yes,1,5873,498,464,180,1.0,Rural,N
LN03475,Female,No,2,21398,1610,423,180,0.0,Rural,N
LN03476,Male,Yes,2,23762,4486,66,180,1.0,Semiurban,Y
LN03477,Male,Yes,0,22672,2907,540,240,0.0,Semiurban,N
LN03478,Female,Yes,0,20937,9213,217,120,0.0,Rural,N
LN03479,Female,No,1,16346,13135,151,360,1.0,Rural,N
LN03480,Female,Yes,0,1655,13964,294,180,0.0,Urban,Y
LN03481,Male,No,3+,9621,7603,655,360,1.0,Semiurban,Y
LN03482,Female,No,1,2392,11072,446,360,0.0,Rural,N
LN03483,Female,No,2,7056,8031,503,360,1.0,Urban,Y
LN03484,Male,No,0,17210,3846,260,120,0.0,Semiurban,N
LN03485,Male,Yes,2,4640,10047,398,180,0.0,Urban,Y
LN03486,Female,No,0,15447,13337,405,240,1.0,Semiurban,N
LN03487,Male,No,2,22650,9984,141,240,1.0,Urban,N
LN03488,Female,No,2,23648,9030,559,360,1.0,Semiurban,Y
LN03489,Female,No,3+,4757,3149,116,180,1.0,Rural,Y
LN03490,Female,No,1,10251,14404,460,240,1.0,Urban,N
LN03491,Female,No,2,18542,10312,83,240,0.0,Urban,N
LN03492,Female,No,2,22449,5046,667,180,0.0,Rural,N
LN03493,Male,No,2,12438,6971,271,120,0.0,Semiurban,Y
LN03494,Male,No,3+,22160,8720,453,180,0.0,Rural,N
LN03495,Male,Yes,0,2879,4877,429,240,0.0,Semiurban,Y
LN03496,Male,Yes,1,9543,1051,156,360,1.0,Urban,N
LN03497,Female,Yes,0,22583,9684,698,240,0.0,Semiurban,N
LN03498,Male,No,2,4301,2824,388,120,0.0,Urban,Y
LN03499,Male,No,2,1979,2908,456,120,1.0,Semiurban,Y
LN03500,Female,Yes,1,2524,11212,200,180,0.0,Rural,N
LN03501,Female,Yes,3+,20958,4659,220,240,1.0,Semiurban,N
LN03502,Male,Yes,2,4609,5466,87,360,0.0,Rural,Y
LN03503,Female,Yes,1,22070,2536,298,360,0.0,Rural,Y
LN03504,Male,No,2,21949,11939,422,240,1.0,Rural,N
LN03505,Male,No,3+,6831,12706,605,180,0.0,Semiurban,Y
LN03506,Male,Yes,3+,15547,6654,602,120,1.0,Semiurban,Y
LN03507,Female,No,3+,8852,9356,657,120,0.0,Semiurban,N
LN03508,Female,No,0,19052,5392,349,240,0.0,Rural,Y
LN03509,Male,No,3+,9873,12182,245,240,1.0,Rural,N
LN03510,Female,Yes,0,12153,12512,618,240,0.0,Urban,Y
LN03511,Male,Yes,3+,16710,8417,696,180,1.0,Urban,Y
LN03512,Female,Yes,1,13951,14248,553,120,1.0,Urban,N
LN03513,Female,No,2,15108,1617,339,120,1.0,Urban,Y
LN03514,Male,Yes,2,4887,10408,653,360,0.0,Rural,N
LN03515,Male,No,3+,10302,1209,563,240,0.0,Rural,N
LN03516,Female,Yes,2,24572,6178,243,240,1.0,Rural,Y
LN03517,Female,Yes,3+,4391,9003,588,360,1.0,Urban,Y
LN03518,Male,No,2,19984,7173,60,240,1.0,Rural,Y
LN03519,Female,Yes,2,3462,3226,149,180,0.0,Urban,Y
LN03520,Male,Yes,2,5669,7686,325,240,0.0,Urban,N
LN03521,Female,Yes,1,24538,2008,539,240,1.0,Urban,Y
LN03522,Female,Yes,2,5145,10019,409,180,0.0,Rural,N
LN03523,Male,No,2,19861,856,279,240,1.0,Semiurban,Y
LN03524,Male,Yes,0,7151,3295,452,180,1.0,Urban,N
LN03525,Female,No,2,9053,13321,313,240,0.0,Semiurban,N
LN03526,Male,No,2,12725,14155,548,120,0.0,Rural,N
LN03527,Male,No,0,23502,14406,511,180,0.0,Urban,N
LN03528,Male,No,3+,12112,6401,619,240,1.0,Semiurban,Y
LN03529,Male,Yes,3+,21083,5054,165,240,0.0,Urban,N
LN03530,Female,Yes,1,11159,12924,260,180,1.0,Semiurban,N
LN03531,Female,No,3+,9641,11249,65,240,0.0,Semiurban,Y
LN03532,Female,Yes,3+,12621,453,275,180,1.0,Rural,Y
LN03533,Female,Yes,1,2460,6658,344,180,1.0,Semiurban,Y
LN03534,Female,Yes,2,13025,10717,403,120,0.0,Semiurban,N
LN03535,Female,No,1,4410,3791,538,360,1.0,Semiurban,N
LN03536,Female,Yes,0,18198,14608,334,360,0.0,Urban,Y
LN03537,Female,Yes,3+,17186,9819,269,360,1.0,Urban,Y
LN03538,Male,No,1,18609,11616,409,180,0.0,Semiurban,N
LN03539,Male,No,0,21394,8664,550,240,0.0,Rural,N
LN03540,Female,No,1,16525,5149,415,120,0.0,Semiurban,N
LN03541,Female,No,1,14717,10134,289,120,1.0,Semiurban,N
LN03542,Female,Yes,0,7088,4563,603,180,0.0,Rural,Y
LN03543,Male,No,0,19673,3496,187,180,1.0,Urban,Y
LN03544,Female,Yes,1,20016,7006,277,180,1.0,Semiurban,N
LN03545,Female,No,2,3122,8190,93,360,0.0,Semiurban,Y
LN03546,Female,No,0,3564,10106,109,360,0.0,Rural,N
LN03547,Male,No,1,22422,10832,417,360,1.0,Urban,N
LN03548,Male,Yes,2,10672,12676,297,240,1.0,Rural,N
LN03549,Male,Yes,2,23292,1170,164,240,1.0,Urban,N
LN03550,Male,No,2,7909,4589,508,180,1.0,Semiurban,N
LN03551,Male,No,3+,14484,10674,68,360,0.0,Rural,N
LN03552,Female,No,1,10727,8437,310,120,1.0,Urban,Y
LN03553,Male,Yes,3+,13420,985,318,240,0.0,Rural,Y
LN03554,Female,No,3+,4848,4529,448,120,1.0,Semiurban,N
LN03555,Female,Yes,3+,15103,212,537,120,1.0,Urban,Y
LN03556,Female,Yes,3+,6212,3398,507,180,1.0,Semiurban,Y
LN03557,Male,Yes,1,9134,7712,378,240,1.0,Urban,Y
LN03558,Male,Yes,1,9087,14477,235,240,0.0,Rural,N
LN03559,Female,No,2,21905,11707,421,180,0.0,Urban,Y
LN03560,Female,Yes,0,15929,8434,699,180,0.0,Rural,N
LN03561,Male,No,3+,15816,8051,155,360,1.0,Rural,N
LN03562,Male,Yes,2,8054,752,121,180,1.0,Urban,Y
LN03563,Male,No,1,6120,1897,99,180,0.0,Semiurban,N
LN03564,Male,No,2,13839,9604,73,120,1.0,Rural,Y
LN03565,Male,No,1,7030,1331,523,180,1.0,Rural,Y
LN03566,Male,No,3+,6010,9663,219,180,0.0,Semiurban,N
LN03567,Male,No,0,16851,3346,346,120,0.0,Rural,N
LN03568,Female,No,2,11842,6320,684,240,0.0,Semiurban,Y
LN03569,Male,No,3+,18494,12095,83,240,0.0,Rural,Y
LN03570,Female,Yes,3+,7982,7635,533,180,1.0,Urban,Y
LN03571,Male,Yes,1,1914,5119,406,120,0.0,Rural,Y
LN03572,Female,Yes,0,12827,5241,616,180,0.0,Urban,Y
LN03573,Female,No,2,3594,10297,312,240,0.0,Urban,Y
LN03574,Male,Yes,3+,13663,2172,403,120,1.0,Urban,N
LN03575,Male,No,2,19049,5117,82,360,1.0,Urban,N
LN03576,Male,Yes,2,9727,1866,270,360,0.0,Semiurban,Y
LN03577,Male,Yes,1,24616,3053,589,180,1.0,Semiurban,N
LN03578,Female,Yes,0,7558,12883,540,360,0.0,Semiurban,N
LN03579,Female,No,3+,13094,5107,586,120,1.0,Urban,Y
LN03580,Female,Yes,0,22515,13990,630,180,0.0,Urban,Y
LN03581,Male,No,1,24453,1793,449,120,1.0,Urban,Y
LN03582,Female,Yes,0,4055,9481,166,120,1.0,Semiurban,N
LN03583,Male,Yes,2,23272,8930,603,360,1.0,Rural,N
LN03584,Female,Yes,3+,20983,10811,86,240,1.0,Semiurban,N
LN03585,Female,No,1,11327,11155,90,240,1.0,Semiurban,Y
LN03586,Male,No,1,12445,1321,264,120,1.0,Rural,N
LN03587,Male,Yes,0,2909,494,416,120,1.0,Urban,Y
LN03588,Male,No,2,16574,13177,225,240,0.0,Urban,Y
LN03589,Female,No,0,10832,7174,160,180,1.0,Semiurban,N
LN03590,Female,No,2,16080,6861,410,360,0.0,Semiurban,Y
LN03591,Female,No,2,23482,9851,241,180,0.0,Semiurban,Y
LN03592,Male,Yes,0,16324,13166,635,240,1.0,Semiurban,N
LN03593,Male,Yes,0,6436,6020,497,120,1.0,Rural,Y
LN03594,Male,Yes,0,14027,8511,385,120,1.0,Semiurban,Y
LN03595,Male,Yes,1,1816,11856,542,120,1.0,Rural,Y
LN03596,Female,Yes,1,6994,3036,485,180,0.0,Semiurban,N
LN03597,Female,No,3+,8215,4382,84,180,1.0,Rural,Y
LN03598,Male,Yes,3+,17017,6769,437,180,0.0,Rural,N
LN03599,Male,Yes,0,1688,6185,86,360,1.0,Semiurban,Y
LN03600,Female,Yes,3+,6456,7160,523,360,1.0,Semiurban,N
LN03601,Male,No,3+,17407,8397,53,360,0.0,Semiurban,Y
LN03602,Female,No,1,3086,5244,329,240,1.0,Semiurban,N
LN03603,Female,No,1,24691,8626,362,120,0.0,Rural,Y
LN03604,Female,Yes,3+,20524,6019,369,180,0.0,Urban,Y
LN03605,Male,No,3+,12376,14683,517,180,0.0,Semiurban,Y
LN03606,Male,No,2,19237,3309,454,120,1.0,Semiurban,Y
LN03607,Female,Yes,3+,8231,8033,601,180,1.0,Semiurban,N
LN03608,Female,No,1,13485,8516,124,120,1.0,Urban,Y
LN03609,Female,No,1,23268,12398,693,180,0.0,Semiurban,N
LN03610,Female,Yes,2,22419,5808,594,180,0.0,Rural,Y
LN03611,Male,No,1,1604,7453,542,180,1.0,Rural,Y
LN03612,Female,No,3+,20060,4502,567,120,1.0,Urban,Y
LN03613,Male,Yes,2,4440,14391,116,180,0.0,Rural,Y
LN03614,Female,No,0,3095,11646,378,240,0.0,Semiurban,Y
LN03615,Female,Yes,2,3950,1143,215,360,0.0,Rural,N
LN03616,Female,No,2,12750,6508,654,360,0.0,Urban,Y
LN03617,Female,No,0,2626,11432,618,120,1.0,Semiurban,N
LN03618,Male,No,3+,8040,2719,480,120,1.0,Rural,N
LN03619,Male,Yes,1,6282,1576,388,240,0.0,Urban,N
LN03620,Male,Yes,1,10119,10724,313,120,0.0,Semiurban,Y
LN03621,Female,No,0,20374,2237,694,240,1.0,Urban,N
LN03622,Male,No,2,7548,535,145,120,0.0,Urban,N
LN03623,Male,No,1,5222,11743,660,180,1.0,Urban,N
LN03624,Male,Yes,3+,23226,12657,601,240,0.0,Rural,Y
LN03625,Female,No,0,19968,14526,319,240,0.0,Urban,N
LN03626,Female,Yes,3+,8945,6642,55,120,1.0,Urban,N
LN03627,Male,Yes,0,8687,175,656,120,0.0,Semiurban,Y
LN03628,Female,Yes,2,23922,1218,97,180,0.0,Rural,N
LN03629,Female,No,1,18944,11917,548,120,1.0,Semiurban,N
LN03630,Female,No,3+,8017,9712,199,240,1.0,Urban,Y
LN03631,Female,Yes,2,5016,10288,234,120,1.0,Semiurban,Y
LN03632,Male,Yes,3+,21074,14851,577,240,1.0,Urban,Y
LN03633,Male,No,2,3362,11570,365,180,1.0,Urban,N
LN03634,Male,Yes,1,10062,14337,660,360,1.0,Urban,Y
LN03635,Female,No,2,22659,12881,336,360,1.0,Rural,N
LN03636,Male,Yes,0,5129,9086,612,360,0.0,Urban,N
LN03637,Male,Yes,1,13716,14480,622,240,0.0,Rural,N
LN03638,Male,No,3+,24866,50,345,240,1.0,Rural,Y
LN03639,Male,No,0,9913,9480,436,240,1.0,Urban,N
LN03640,Male,No,3+,14611,13974,129,240,0.0,Urban,Y
LN03641,Female,No,2,7492,99,694,360,0.0,Urban,Y
LN03642,Female,No,2,11244,1337,79,120,1.0,Rural,Y
LN03643,Male,Yes,3+,12785,13364,243,240,1.0,Rural,N
LN03644,Male,Yes,3+,4926,9624,618,240,1.0,Semiurban,Y
LN03645,Female,No,3+,21936,14288,128,180,0.0,Rural,N
LN03646,Male,No,1,16640,14119,298,360,0.0,Urban,N
LN03647,Male,No,0,1737,3008,272,360,1.0,Rural,N
LN03648,Male,No,1,12281,4453,69,120,1.0,Urban,N
LN03649,Female,No,1,3972,13916,164,180,0.0,Semiurban,Y
LN03650,Male,Yes,1,22399,2570,688,120,0.0,Semiurban,Y
LN03651,Male,Yes,0,13296,8761,175,120,1.0,Semiurban,Y
LN03652,Female,Yes,3+,9616,14060,537,180,0.0,Urban,N
LN03653,Male,No,0,23584,14779,301,180,0.0,Urban,N
LN03654,Male,Yes,2,7978,5347,679,120,0.0,Rural,Y
LN03655,Male,No,3+,17417,8141,559,180,1.0,Urban,N
LN03656,Male,No,1,13754,2953,187,120,0.0,Urban,Y
LN03657,Female,No,0,17307,11160,203,360,0.0,Rural,Y
LN03658,Female,Yes,0,20561,11511,543,240,1.0,Rural,N
